Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_A,L-Phenylalanine_13C-4 15N-0,0.97,NA,0,2201,CyanoAq,0,4,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,comparable to blank,ok,ok,ok,something is wrong,1926,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_B,L-Phenylalanine_13C-4 15N-0,1.99,NA,0,1526,CyanoAq,0,4,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,1306,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_C,L-Phenylalanine_13C-4 15N-0,1.88,NA,0,1921,CyanoAq,0,4,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,1557,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_A,L-Phenylalanine_13C-4 15N-0,5.22,NA,0,1199,CyanoAq,0,4,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,1238,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_B,L-Phenylalanine_13C-4 15N-0,1.29,NA,0,3673,CyanoAq,0,4,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,comparable to blank,ok,ok,ok,something is wrong,2230,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_C,L-Phenylalanine_13C-4 15N-0,1.11,NA,0,2990,CyanoAq,0,4,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,comparable to blank,ok,ok,ok,something is wrong,2177,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_A,L-Phenylalanine_13C-4 15N-0,1.32,NA,0,3463,CyanoAq,0,4,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,comparable to blank,ok,ok,ok,something is wrong,3594,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_B,L-Phenylalanine_13C-4 15N-0,1.16,NA,0,3035,CyanoAq,0,4,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,comparable to blank,ok,ok,ok,something is wrong,3457,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_C,L-Phenylalanine_13C-4 15N-0,1.85,NA,0,2295,CyanoAq,0,4,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,1665,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_A,L-Phenylalanine_13C-4 15N-0,1.3,NA,0,2268,CyanoAq,0,4,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,comparable to blank,ok,ok,ok,something is wrong,1882,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_B,L-Phenylalanine_13C-4 15N-0,0.8,NA,0,7726,CyanoAq,0,4,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,ok,ok,ok,bad RT,something is wrong,4981,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_C,L-Phenylalanine_13C-4 15N-0,2.44,NA,0,1652,CyanoAq,0,4,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,1536,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_A,L-Phenylalanine_13C-4 15N-0,1.66,NA,0,3965,CyanoAq,0,4,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,4502,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_B,L-Phenylalanine_13C-4 15N-0,1.13,NA,0,4422,CyanoAq,0,4,200612,Smp,GBTFate1MT50,pos,B,50,Fate1,comparable to blank,ok,ok,ok,something is wrong,3325,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_C,L-Phenylalanine_13C-4 15N-0,0.89,NA,0,2352,CyanoAq,0,4,200612,Smp,GBTFate1MT50,pos,C,50,Fate1,comparable to blank,ok,ok,ok,something is wrong,2812,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_A,L-Phenylalanine_13C-4 15N-0,1.16,NA,0,4383,CyanoAq,0,4,200612,Smp,GBTFate1MTlong,pos,A,96,Fate1,comparable to blank,ok,ok,ok,something is wrong,4658,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_B,L-Phenylalanine_13C-4 15N-0,1.13,NA,0,5243,CyanoAq,0,4,200612,Smp,GBTFate1MTlong,pos,B,96,Fate1,comparable to blank,ok,ok,ok,something is wrong,4538,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_C,L-Phenylalanine_13C-4 15N-0,1.36,NA,0,2209,CyanoAq,0,4,200612,Smp,GBTFate1MTlong,pos,C,96,Fate1,comparable to blank,ok,ok,ok,something is wrong,2132,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-4 15N-0,1.15,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-4 15N-0,0.96,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-4 15N-0,0.93,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-4 15N-0,1.15,5544,0,2994,CyanoAq,0,4,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,ok,ok,ok,ok,all ok,5544,170.10022,1.15,RP,2341,3203
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-4 15N-0,1.02,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-4 15N-0,1.08,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-4 15N-0,1.16,NA,0,2607,CyanoAq,0,4,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,1858,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-4 15N-0,1.15,20870,0,10327,CyanoAq,0,4,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,ok,ok,ok,ok,all ok,20870,170.10022,1.15,RP,2341,18529
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_C,L-Phenylalanine_13C-4 15N-0,1.14,13537,0,9013,CyanoAq,0,4,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,ok,ok,ok,ok,all ok,13537,170.10022,1.15,RP,2341,11196
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_A,L-Phenylalanine_13C-4 15N-0,1.14,12929,0,7867,CyanoAq,0,4,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,ok,ok,ok,ok,all ok,12929,170.10022,1.15,RP,2341,10588
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_B,L-Phenylalanine_13C-4 15N-0,1.14,174041,0,67075,CyanoAq,0,4,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,ok,ok,ok,ok,all ok,174041,170.10022,1.15,RP,2341,171700
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_C,L-Phenylalanine_13C-4 15N-0,1.14,53595,0,26325,CyanoAq,0,4,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,ok,ok,ok,ok,all ok,53595,170.10022,1.15,RP,2341,51254
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_A,L-Phenylalanine_13C-4 15N-0,0.98,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_B,L-Phenylalanine_13C-4 15N-0,1.14,NA,0,3780,CyanoAq,0,4,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,comparable to blank,ok,ok,ok,something is wrong,4468,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_C,L-Phenylalanine_13C-4 15N-0,1.37,NA,0,2861,CyanoAq,0,4,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,comparable to blank,ok,ok,ok,something is wrong,1845,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_A,L-Phenylalanine_13C-4 15N-0,1.13,27702,0,11207,CyanoAq,0,4,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,ok,ok,ok,ok,all ok,27702,170.10022,1.15,RP,2341,25361
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_B,L-Phenylalanine_13C-4 15N-0,1.14,31046,0,13121,CyanoAq,0,4,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,ok,ok,ok,ok,all ok,31046,170.10022,1.15,RP,2341,28705
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_C,L-Phenylalanine_13C-4 15N-0,1.14,24584,0,11885,CyanoAq,0,4,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,ok,ok,ok,ok,all ok,24584,170.10022,1.15,RP,2341,22243
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_A,L-Phenylalanine_13C-4 15N-0,2.88,NA,0,1365,CyanoAq,0,4,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,1145,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_B,L-Phenylalanine_13C-4 15N-0,0.91,NA,0,4699,CyanoAq,0,4,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,comparable to blank,ok,ok,ok,something is wrong,4189,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_C,L-Phenylalanine_13C-4 15N-0,1.07,NA,0,4797,CyanoAq,0,4,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,comparable to blank,ok,ok,ok,something is wrong,3718,170.10022,1.15,RP,2341,NA
L-Phenylalanine,200612_Blk_GBTFate1MBlk-pos_A,L-Phenylalanine_13C-5 15N-0,1.01,NA,0,4960,CyanoAq,0,5,200612,Blk,GBTFate1MBlk,pos,A,NA,Fate1,comparable to blank,ok,ok,ok,something is wrong,8914,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Blk_GBTFate1MBlk-pos_B,L-Phenylalanine_13C-5 15N-0,2.19,NA,0,8782,CyanoAq,0,5,200612,Blk,GBTFate1MBlk,pos,B,NA,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,8931,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_A,L-Phenylalanine_13C-5 15N-0,1.25,NA,0,9228,CyanoAq,0,5,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,comparable to blank,ok,ok,ok,something is wrong,9135,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_B,L-Phenylalanine_13C-5 15N-0,0.93,NA,0,13280,CyanoAq,0,5,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,comparable to blank,bad ppm,ok,ok,something is wrong,8254,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_C,L-Phenylalanine_13C-5 15N-0,1.22,18542,0,11239,CyanoAq,0,5,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,ok,ok,ok,ok,all ok,18542,171.103574,1.15,RP,8914,9628
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_A,L-Phenylalanine_13C-5 15N-0,2.44,NA,0,10438,CyanoAq,0,5,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,12628,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_B,L-Phenylalanine_13C-5 15N-0,1.24,NA,0,12687,CyanoAq,0,5,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,comparable to blank,ok,ok,ok,something is wrong,8784,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_C,L-Phenylalanine_13C-5 15N-0,1.89,NA,0,8836,CyanoAq,0,5,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,ok,ok,ok,bad RT,something is wrong,35002,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_A,L-Phenylalanine_13C-5 15N-0,0.93,NA,0,8169,CyanoAq,0,5,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,comparable to blank,ok,ok,ok,something is wrong,7795,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_B,L-Phenylalanine_13C-5 15N-0,1.26,NA,0,13570,CyanoAq,0,5,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,comparable to blank,ok,ok,ok,something is wrong,11475,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_C,L-Phenylalanine_13C-5 15N-0,0.94,NA,0,8301,CyanoAq,0,5,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,comparable to blank,ok,ok,ok,something is wrong,7770,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_A,L-Phenylalanine_13C-5 15N-0,0.99,24795,0,13451,CyanoAq,0,5,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,ok,ok,ok,ok,all ok,24795,171.103574,1.15,RP,8914,15881
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_B,L-Phenylalanine_13C-5 15N-0,1.25,NA,0,8822,CyanoAq,0,5,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,comparable to blank,ok,ok,ok,something is wrong,9642,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_C,L-Phenylalanine_13C-5 15N-0,0.94,NA,0,5786,CyanoAq,0,5,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,comparable to blank,ok,ok,ok,something is wrong,5268,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_A,L-Phenylalanine_13C-5 15N-0,1.26,NA,0,3646,CyanoAq,0,5,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,comparable to blank,ok,ok,ok,something is wrong,7320,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_B,L-Phenylalanine_13C-5 15N-0,2.45,NA,0,9311,CyanoAq,0,5,200612,Smp,GBTFate1MT50,pos,B,50,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,10573,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_C,L-Phenylalanine_13C-5 15N-0,1.16,NA,0,10838,CyanoAq,0,5,200612,Smp,GBTFate1MT50,pos,C,50,Fate1,comparable to blank,ok,ok,ok,something is wrong,7196,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_A,L-Phenylalanine_13C-5 15N-0,1.23,NA,0,10167,CyanoAq,0,5,200612,Smp,GBTFate1MTlong,pos,A,96,Fate1,comparable to blank,ok,ok,ok,something is wrong,9079,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_B,L-Phenylalanine_13C-5 15N-0,3.84,NA,0,10900,CyanoAq,0,5,200612,Smp,GBTFate1MTlong,pos,B,96,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,7419,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_C,L-Phenylalanine_13C-5 15N-0,1.27,NA,0,8857,CyanoAq,0,5,200612,Smp,GBTFate1MTlong,pos,C,96,Fate1,comparable to blank,ok,ok,ok,something is wrong,13551,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-5 15N-0,1.79,NA,0,6533,CyanoAq,0,5,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,6523,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-5 15N-0,4.79,NA,0,10154,CyanoAq,0,5,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,6462,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-5 15N-0,1.86,NA,0,11899,CyanoAq,0,5,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,9312,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-5 15N-0,0.93,NA,0,8622,CyanoAq,0,5,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,comparable to blank,ok,ok,ok,something is wrong,16598,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-5 15N-0,1.16,30490,0,13938,CyanoAq,0,5,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,ok,ok,ok,ok,all ok,30490,171.103574,1.15,RP,8914,21576
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-5 15N-0,2.93,NA,0,17189,CyanoAq,0,5,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,14909,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-5 15N-0,1,NA,0,13370,CyanoAq,0,5,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,9119,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-5 15N-0,1.15,NA,0,4368,CyanoAq,0,5,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,12293,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_C,L-Phenylalanine_13C-5 15N-0,1.11,NA,0,9551,CyanoAq,0,5,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,17493,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_A,L-Phenylalanine_13C-5 15N-0,1.23,22643,0,6633,CyanoAq,0,5,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,ok,ok,ok,ok,all ok,22643,171.103574,1.15,RP,8914,13729
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_B,L-Phenylalanine_13C-5 15N-0,1.14,72042,0,26187,CyanoAq,0,5,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,ok,ok,ok,ok,all ok,72042,171.103574,1.15,RP,8914,63128
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_C,L-Phenylalanine_13C-5 15N-0,1.14,NA,0,7752,CyanoAq,0,5,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,comparable to blank,ok,ok,ok,something is wrong,16655,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_A,L-Phenylalanine_13C-5 15N-0,4.68,NA,0,8959,CyanoAq,0,5,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,5882,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_B,L-Phenylalanine_13C-5 15N-0,1.18,20898,0,11090,CyanoAq,0,5,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,ok,ok,ok,ok,all ok,20898,171.103574,1.15,RP,8914,11984
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_C,L-Phenylalanine_13C-5 15N-0,0.91,NA,0,4426,CyanoAq,0,5,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,comparable to blank,ok,ok,ok,something is wrong,13006,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_A,L-Phenylalanine_13C-5 15N-0,1.16,34805,0,9901,CyanoAq,0,5,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,ok,ok,ok,ok,all ok,34805,171.103574,1.15,RP,8914,25891
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_B,L-Phenylalanine_13C-5 15N-0,1.14,21613,0,10732,CyanoAq,0,5,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,ok,ok,ok,ok,all ok,21613,171.103574,1.15,RP,8914,12699
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_C,L-Phenylalanine_13C-5 15N-0,1.14,NA,0,7372,CyanoAq,0,5,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,comparable to blank,ok,ok,ok,something is wrong,8528,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_A,L-Phenylalanine_13C-5 15N-0,1.16,NA,0,8672,CyanoAq,0,5,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,comparable to blank,ok,ok,ok,something is wrong,6468,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_B,L-Phenylalanine_13C-5 15N-0,0.77,NA,0,12902,CyanoAq,0,5,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,11785,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_C,L-Phenylalanine_13C-5 15N-0,0.92,NA,0,7497,CyanoAq,0,5,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,comparable to blank,ok,ok,ok,something is wrong,8345,171.103574,1.15,RP,8914,NA
L-Phenylalanine,200612_Blk_GBTFate1MBlk-pos_A,L-Phenylalanine_13C-0 15N-1,3.94,NA,0,1620,CyanoAq,1,0,200612,Blk,GBTFate1MBlk,pos,A,NA,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,1336,167.08384,1.15,RP,1716,NA
L-Phenylalanine,200612_Blk_GBTFate1MBlk-pos_B,L-Phenylalanine_13C-0 15N-1,1.12,NA,0,1646,CyanoAq,1,0,200612,Blk,GBTFate1MBlk,pos,B,NA,Fate1,comparable to blank,ok,ok,ok,something is wrong,1716,167.08384,1.15,RP,1716,NA
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,11821,0,6567,CyanoAq,1,0,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,ok,ok,ok,ok,all ok,11821,167.08384,1.15,RP,1716,10105
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_B,L-Phenylalanine_13C-0 15N-1,1.14,7520,0,4186,CyanoAq,1,0,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,ok,ok,ok,ok,all ok,7520,167.08384,1.15,RP,1716,5804
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,26097,0,12882,CyanoAq,1,0,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,ok,ok,ok,ok,all ok,26097,167.08384,1.15,RP,1716,24381
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_A,L-Phenylalanine_13C-0 15N-1,1.13,36057,0,16788,CyanoAq,1,0,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,ok,ok,ok,ok,all ok,36057,167.08384,1.15,RP,1716,34341
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_B,L-Phenylalanine_13C-0 15N-1,1.15,15908,0,6245,CyanoAq,1,0,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,ok,ok,ok,ok,all ok,15908,167.08384,1.15,RP,1716,14192
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_C,L-Phenylalanine_13C-0 15N-1,1.15,7198,0,5869,CyanoAq,1,0,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,ok,ok,ok,ok,all ok,7198,167.08384,1.15,RP,1716,5482
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,48712,0,25200,CyanoAq,1,0,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,ok,ok,ok,ok,all ok,48712,167.08384,1.15,RP,1716,46996
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_B,L-Phenylalanine_13C-0 15N-1,1.14,43052,0,19230,CyanoAq,1,0,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,ok,ok,ok,ok,all ok,43052,167.08384,1.15,RP,1716,41336
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,68691,0,38532,CyanoAq,1,0,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,ok,ok,ok,ok,all ok,68691,167.08384,1.15,RP,1716,66975
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_A,L-Phenylalanine_13C-0 15N-1,1.16,NA,0,4552,CyanoAq,1,0,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,comparable to blank,ok,ok,ok,something is wrong,2924,167.08384,1.15,RP,1716,NA
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_B,L-Phenylalanine_13C-0 15N-1,1.15,30185,0,13975,CyanoAq,1,0,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,ok,ok,ok,ok,all ok,30185,167.08384,1.15,RP,1716,28469
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_C,L-Phenylalanine_13C-0 15N-1,1.12,13237,0,7494,CyanoAq,1,0,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,ok,ok,ok,ok,all ok,13237,167.08384,1.15,RP,1716,11521
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,54041,0,24765,CyanoAq,1,0,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,ok,ok,ok,ok,all ok,54041,167.08384,1.15,RP,1716,52325
