Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Poo_TruePooGBT_Half6neg,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",10.69,NA,0,24424,HILICNeg,0,2,200605,Poo,TruePooGBT,Half6neg,NA,NA,ePooG,comparable to blank,ok,ok,bad RT,something is wrong,18950,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Poo_QC2_1,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.56,NA,0,41683,HILICNeg,0,2,200605,Poo,QC2,1,NA,NA,,comparable to blank,ok,ok,bad RT,something is wrong,56527,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Poo_QC2_2,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",9.83,NA,0,11571,HILICNeg,0,2,200605,Poo,QC2,2,NA,NA,,comparable to blank,ok,ok,bad RT,something is wrong,14108,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Poo_QC2_3,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",10.75,NA,0,34135,HILICNeg,0,2,200605,Poo,QC2,3,NA,NA,,comparable to blank,ok,ok,bad RT,something is wrong,59005,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Poo_QC2_4,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",10.17,NA,0,50711,HILICNeg,0,2,200605,Poo,QC2,4,NA,NA,,comparable to blank,ok,ok,bad RT,something is wrong,63380,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Poo_QC2_5,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",9.89,NA,0,51611,HILICNeg,0,2,200605,Poo,QC2,5,NA,NA,,comparable to blank,ok,ok,bad RT,something is wrong,51177,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Blk_GBTFate1MBlk-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",12.17,NA,0,61554,HILICNeg,0,2,200605,Blk,GBTFate1MBlk,IS,A,NA,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,67035,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Blk_GBTFate1MBlk-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",0.05,NA,0,90622,HILICNeg,0,2,200605,Blk,GBTFate1MBlk,IS,B,NA,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,175232,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",13.17,NA,0,45924,HILICNeg,0,2,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,58287,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",15.68,NA,0,71468,HILICNeg,0,2,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,100631,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.67,NA,0,30362,HILICNeg,0,2,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,55263,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.38,NA,0,26759,HILICNeg,0,2,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,32055,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",10.64,NA,0,69240,HILICNeg,0,2,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,88367,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",11.05,NA,0,40544,HILICNeg,0,2,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,60852,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",16.89,NA,0,52961,HILICNeg,0,2,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,65598,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",11.43,NA,0,45874,HILICNeg,0,2,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,53828,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",11.41,NA,0,30589,HILICNeg,0,2,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,52866,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",19.68,NA,0,58313,HILICNeg,0,2,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,57484,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",11.24,NA,0,46650,HILICNeg,0,2,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,60851,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",11.22,NA,0,42573,HILICNeg,0,2,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,53974,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",17.87,NA,0,37163,HILICNeg,0,2,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,64118,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.26,NA,0,54501,HILICNeg,0,2,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,59069,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",16.1,NA,0,36985,HILICNeg,0,2,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,61372,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",15.34,NA,0,43223,HILICNeg,0,2,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,59045,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.5,NA,0,48623,HILICNeg,0,2,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,58868,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",16.26,NA,0,57154,HILICNeg,0,2,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,72715,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",15.84,NA,0,54595,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,64573,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",12.79,NA,0,31221,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,54881,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",14.93,NA,0,72742,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,128706,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.44,NA,0,49889,HILICNeg,0,2,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,53852,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",10.52,NA,0,56079,HILICNeg,0,2,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,57189,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",NA,NA,NA,NA,HILICNeg,0,2,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,NA,NA,NA,bad RT,something is wrong,NA,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.93,NA,0,51412,HILICNeg,0,2,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,56392,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",13.71,NA,0,56834,HILICNeg,0,2,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,89657,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",14.05,NA,0,50065,HILICNeg,0,2,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,80893,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",11.71,NA,0,54379,HILICNeg,0,2,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,54040,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",9.98,NA,0,41843,HILICNeg,0,2,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,57432,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",9.67,NA,0,49000,HILICNeg,0,2,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,68445,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",14.46,NA,0,43283,HILICNeg,0,2,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,54705,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.2,NA,0,40268,HILICNeg,0,2,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,65608,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.96,NA,0,30436,HILICNeg,0,2,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,53319,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",11.62,NA,0,51968,HILICNeg,0,2,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,56248,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.85,NA,0,32537,HILICNeg,0,2,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,comparable to blank,ok,ok,ok,something is wrong,36509,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",11.3,NA,0,45577,HILICNeg,0,2,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,67746,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",12.65,NA,0,59849,HILICNeg,0,2,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,61522,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",10.25,NA,0,70058,HILICNeg,0,2,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,78437,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",15.7,NA,0,39294,HILICNeg,0,2,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,62605,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.5,NA,0,37694,HILICNeg,0,2,200605,Smp,GBTFate1MT0,neg,A,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,166735,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.58,NA,0,42920,HILICNeg,0,2,200605,Smp,GBTFate1MT0,neg,B,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,165524,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.88,NA,0,38535,HILICNeg,0,2,200605,Smp,GBTFate1MT0,neg,C,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,147731,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.93,NA,0,35587,HILICNeg,0,2,200605,Smp,GBTFate1MT12,neg,A,12,Fate1,ok,ok,ok,bad RT,something is wrong,254915,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.87,NA,0,34677,HILICNeg,0,2,200605,Smp,GBTFate1MT12,neg,B,12,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,199359,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.44,NA,0,22315,HILICNeg,0,2,200605,Smp,GBTFate1MT12,neg,C,12,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,48341,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.54,NA,0,36206,HILICNeg,0,2,200605,Smp,GBTFate1MT36,neg,A,36,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,114226,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.38,NA,0,47666,HILICNeg,0,2,200605,Smp,GBTFate1MT36,neg,B,36,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,137959,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.37,NA,0,51597,HILICNeg,0,2,200605,Smp,GBTFate1MT36,neg,C,36,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,178910,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.66,NA,0,30036,HILICNeg,0,2,200605,Smp,GBTFate1MT4,neg,A,4,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,97401,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.86,NA,0,31350,HILICNeg,0,2,200605,Smp,GBTFate1MT4,neg,B,4,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,114381,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.43,NA,0,35778,HILICNeg,0,2,200605,Smp,GBTFate1MT4,neg,C,4,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,132178,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.78,NA,0,25468,HILICNeg,0,2,200605,Smp,GBTFate1MT50,neg,A,50,Fate1,comparable to blank,ok,ok,ok,something is wrong,73807,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.79,NA,0,49985,HILICNeg,0,2,200605,Smp,GBTFate1MT50,neg,B,50,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,181172,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.38,NA,0,33300,HILICNeg,0,2,200605,Smp,GBTFate1MT50,neg,C,50,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,177591,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",7.94,NA,0,42980,HILICNeg,0,2,200605,Smp,GBTFate1MT8,neg,A,8,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,208095,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.84,NA,0,33438,HILICNeg,0,2,200605,Smp,GBTFate1MT8,neg,B,8,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,68066,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.46,NA,0,28357,HILICNeg,0,2,200605,Smp,GBTFate1MT8,neg,C,8,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,150199,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.22,NA,0,30751,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,neg,A,96,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,18348,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.65,NA,0,26609,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,neg,B,96,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,32446,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.41,NA,0,37819,HILICNeg,0,2,200605,Smp,GBTFate1MTlong,neg,C,96,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,101714,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.58,NA,0,51105,HILICNeg,0,2,200605,Smp,GBTFate2MT0,neg,A,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,130299,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",9.48,NA,0,23777,HILICNeg,0,2,200605,Smp,GBTFate2MT0,neg,B,0,Fate2,comparable to blank,ok,ok,ok,something is wrong,44842,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.45,NA,0,35299,HILICNeg,0,2,200605,Smp,GBTFate2MT0,neg,C,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,116427,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.32,NA,0,28637,HILICNeg,0,2,200605,Smp,GBTFate2MT12,neg,A,12,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,38205,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.31,NA,0,24849,HILICNeg,0,2,200605,Smp,GBTFate2MT12,neg,B,12,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,105299,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.73,NA,0,29662,HILICNeg,0,2,200605,Smp,GBTFate2MT12,neg,C,12,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,53521,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",9.21,NA,0,21872,HILICNeg,0,2,200605,Smp,GBTFate2MT24,neg,A,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,44192,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.7,NA,0,17298,HILICNeg,0,2,200605,Smp,GBTFate2MT24,neg,B,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,44471,157.00813,10.67,HILIC,118019,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-2",8.13,NA,0,29147,HILICNeg,0,2,200605,Smp,GBTFate2MT24,neg,C,24,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,89429,157.00813,10.67,HILIC,118019,NA
